,type,url,name,image,description,rating,rating_count,content_rating,genre,keywords,date,actors,director,creator,duration,popularity,metascore,plot,interests,budget_amount,budget_currency,gross_amount,gross_currency
215,Movie,https://www.imdb.com/title/tt0050976/,Det sjunde inseglet,https://m.media-amazon.com/images/M/MV5BOWM3MmE0OGYtOGVlNC00OWE1LTk5ZTAtYmUwMDIwM2ZlNWJiXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg,"A knight returning to Sweden after the Crusades seeks answers about life, death, and the existence of God as he plays chess against the Grim Reaper during the Black Plague.",8.1,201201,Not Rated,"['Drama', 'Fantasy']","chess,death,knight,death personified,church",1957-02-16,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001884/', 'name': 'Max von Sydow'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0085038/', 'name': 'Gunnar Björnstrand'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0252345/', 'name': 'Bengt Ekerot'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000005/', 'name': 'Ingmar Bergman'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0050989/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000005/', 'name': 'Ingmar Bergman'}]",96,2772.0,88.0,"A knight returning to Sweden after the Crusades seeks answers about life, death, and the existence of God as he plays chess against the Grim Reaper during the Black Plague.","['Psychological Drama', 'Drama', 'Fantasy']",150000.0,USD,,
216,Movie,https://www.imdb.com/title/tt3170832/,Room,https://m.media-amazon.com/images/M/MV5BMjE4NzgzNzEwMl5BMl5BanBnXkFtZTgwMTMzMDE0NjE@._V1_.jpg,"A little boy is held captive in a room with his mother since his birth, so he has never known the world outside.",8.1,456174,R,"['Drama', 'Thriller']","escape,kidnapping,mother son relationship,unlawful confinement,locked in a room",2015-12-10,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0488953/', 'name': 'Brie Larson'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm5016878/', 'name': 'Jacob Tremblay'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0108703/', 'name': 'Sean Bridgers'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm1049433/', 'name': 'Lenny Abrahamson'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0214624/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0018776/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0167631/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm1480980/', 'name': 'Emma Donoghue'}]",118,579.0,86.0,"A little boy is held captive in a room with his mother since his birth, so he has never known the world outside.","['Psychological Drama', 'Drama', 'Thriller']",13000000.0,USD,14677654.0,USD
217,Movie,https://www.imdb.com/title/tt1895587/,Spotlight,https://m.media-amazon.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_.jpg,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",8.1,506770,R,"['Biography', 'Crime', 'Drama']","child molestation,investigation,sexual abuse,catholic church,cover up",2016-02-19,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0749263/', 'name': 'Mark Ruffalo'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000474/', 'name': 'Michael Keaton'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm1046097/', 'name': 'Rachel McAdams'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0565336/', 'name': 'Tom McCarthy'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0132772/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0732581/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0017525/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm1802857/', 'name': 'Josh Singer'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0565336/', 'name': 'Tom McCarthy'}]",129,1540.0,93.0,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.","['Docudrama', 'Legal Drama', 'Period Drama', 'True Crime', 'Workplace Drama', 'Biography', 'Crime', 'Drama']",20000000.0,USD,45055776.0,USD
218,Movie,https://www.imdb.com/title/tt0088247/,The Terminator,https://m.media-amazon.com/images/M/MV5BYTViNzMxZjEtZGEwNy00MDNiLWIzNGQtZDY2MjQ1OWViZjFmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg,"The Terminator, a cyborg assassin from the future, attempts to find and kill Sarah Connor, a waitress who is destined to give birth to a man who will save humankind from extinction.",8.1,937072,D,"['Action', 'Adventure', 'Sci-Fi']","time travel,cyborg,future war,car chase,robotics",1984-10-26,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000216/', 'name': 'Arnold Schwarzenegger'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000157/', 'name': 'Linda Hamilton'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000299/', 'name': 'Michael Biehn'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000116/', 'name': 'James Cameron'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0779514/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0215706/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0056805/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000116/', 'name': 'James Cameron'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0005036/', 'name': 'Gale Anne Hurd'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0936537/', 'name': 'William Wisher'}]",107,286.0,84.0,"The Terminator, a cyborg assassin from the future, attempts to find and kill Sarah Connor, a waitress who is destined to give birth to a man who will save humankind from extinction.","['Artificial Intelligence', 'Cyberpunk', 'Dystopian Sci-Fi', 'Time Travel', 'Action', 'Adventure', 'Sci-Fi']",6400000.0,USD,38371200.0,USD
219,Movie,https://www.imdb.com/title/tt0395169/,Hotel Rwanda,https://m.media-amazon.com/images/M/MV5BZGJjYmIzZmQtNWE4Yy00ZGVmLWJkZGEtMzUzNmQ4ZWFlMjRhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,"Paul Rusesabagina, a hotel manager, houses over a thousand Tutsi refugees during their struggle against the Hutu militia in Rwanda, Africa.",8.1,374996,PG-13,"['Biography', 'Drama', 'History']","rwanda,brutality,hatred,mass killing,female rear nudity",2005-04-15,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000332/', 'name': 'Don Cheadle'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0645683/', 'name': 'Sophie Okonedo'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001618/', 'name': 'Joaquin Phoenix'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0313623/', 'name': 'Terry George'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0026841/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0060306/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0127643/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0669311/', 'name': 'Keir Pearson'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0313623/', 'name': 'Terry George'}]",121,4220.0,79.0,"Paul Rusesabagina, a hotel manager, houses over a thousand Tutsi refugees during their struggle against the Hutu militia in Rwanda, Africa.","['Docudrama', 'Biography', 'Drama', 'History', 'War']",17500000.0,USD,23530892.0,USD
220,Movie,https://www.imdb.com/title/tt0091763/,Platoon,https://m.media-amazon.com/images/M/MV5BMzRjZjdlMjQtODVkYS00N2YzLWJlYWYtMGVlN2E5MWEwMWQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"Chris Taylor, a neophyte recruit in Vietnam, finds himself caught in a battle of wills between two sergeants, one good and the other evil. A shrewd examination of the brutality of war and the duality of man in conflict.",8.1,444515,D,"['Drama', 'War']","vietnam war,corpse,vietnam,jungle,marijuana",1987-02-06,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000221/', 'name': 'Charlie Sheen'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000297/', 'name': 'Tom Berenger'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000353/', 'name': 'Willem Dafoe'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000231/', 'name': 'Oliver Stone'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0056805/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0779514/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0043707/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000231/', 'name': 'Oliver Stone'}]",120,1076.0,92.0,"Chris Taylor, a neophyte recruit in Vietnam, finds himself caught in a battle of wills between two sergeants, one good and the other evil. A shrewd examination of the brutality of war and the duality of man in conflict.","['Drama', 'War']",6000000.0,USD,138530565.0,USD
221,Movie,https://www.imdb.com/title/tt0113247/,La haine,https://m.media-amazon.com/images/M/MV5BOTQxOGU0OWUtMzExYy00ZjIxLWJmMzAtNTI1Y2YxYTMxN2RkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg,24 hours in the lives of three young men in the French suburbs the day after a violent riot.,8.1,200783,Not Rated,"['Crime', 'Drama']","gun,ghetto,trying to steal a car,missed last train,riot",1995-05-31,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001993/', 'name': 'Vincent Cassel'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0468003/', 'name': 'Hubert Koundé'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0846548/', 'name': 'Saïd Taghmaoui'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0440913/', 'name': 'Mathieu Kassovitz'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0056741/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0545615/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0072659/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0440913/', 'name': 'Mathieu Kassovitz'}]",98,2345.0,,24 hours in the lives of three young men in the French suburbs the day after a violent riot.,"['Gangster', 'Psychological Drama', 'Crime', 'Drama']",2590000.0,EUR,280859.0,USD
222,Movie,https://www.imdb.com/title/tt0325980/,Pirates of the Caribbean: The Curse of the Black Pearl,https://m.media-amazon.com/images/M/MV5BNGYyZGM5MGMtYTY2Ni00M2Y1LWIzNjQtYWUzM2VlNGVhMDNhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,"Blacksmith Will Turner teams up with eccentric pirate &quot;Captain&quot; Jack Sparrow to save Elizabeth Swann, the governor&apos;s daughter and his love, from Jack&apos;s former pirate allies, who are now undead.",8.1,1227560,PG-13,"['Action', 'Adventure', 'Fantasy']","pirate,undead,captain jack sparrow character,joshamee gibbs character,captain hector barbossa character",2003-09-26,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000136/', 'name': 'Johnny Depp'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001691/', 'name': 'Geoffrey Rush'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0089217/', 'name': 'Orlando Bloom'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0893659/', 'name': 'Gore Verbinski'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0008970/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0026281/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0254645/', 'name': 'Ted Elliott'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0744429/', 'name': 'Terry Rossio'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0064181/', 'name': 'Stuart Beattie'}]",143,279.0,63.0,"Blacksmith Will Turner teams up with eccentric pirate ""Captain"" Jack Sparrow to save Elizabeth Swann, the governor's daughter and his love, from Jack's former pirate allies, who are now undead.","['Sea Adventure', 'Supernatural Fantasy', 'Swashbuckler', 'Sword & Sandal', 'Action', 'Adventure', 'Fantasy']",140000000.0,USD,305413918.0,USD
223,Movie,https://www.imdb.com/title/tt0381681/,Before Sunset,https://m.media-amazon.com/images/M/MV5BMTQ1MjAwNTM5Ml5BMl5BanBnXkFtZTYwNDM0MTc3._V1_.jpg,"Nine years after Jesse and Celine first met, they encounter each other again on the French leg of Jesse&apos;s book tour.",8.1,292267,R,"['Drama', 'Romance']","dialogue driven,brief encounter,sequel,enduring relationship,ambiguous ending",2004-07-30,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000160/', 'name': 'Ethan Hawke'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000365/', 'name': 'Julie Delpy'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0229943/', 'name': 'Vernon Dobtcheff'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000500/', 'name': 'Richard Linklater'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0106448/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0040620/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0123642/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000500/', 'name': 'Richard Linklater'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000365/', 'name': 'Julie Delpy'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000160/', 'name': 'Ethan Hawke'}]",80,2645.0,91.0,"Nine years after Jesse and Celine first met, they encounter each other again on the French leg of Jesse's book tour.","['Drama', 'Romance']",2700000.0,USD,5820649.0,USD
224,Movie,https://www.imdb.com/title/tt15097216/,Jai Bhim,https://m.media-amazon.com/images/M/MV5BNzFkM2FhMzQtYjUwZi00N2Y3LWFkZWItMmZmMjQxNGQwZmNhXkEyXkFqcGdeQXVyODEyNjEwMDk@._V1_.jpg,"When a tribal man is arrested for a case of alleged theft, his wife turns to a human-rights lawyer to help bring justice.",8.7,219652,Approved,"['Crime', 'Drama', 'Mystery']","lawyer,courtroom,poverty,human rights,justice",2021-11-02,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm1421814/', 'name': 'Suriya'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm7934649/', 'name': 'Lijo Mol Jose'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm8904193/', 'name': 'Manikandan K.'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm4377096/', 'name': 'T.J. Gnanavel'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0536867/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm4377096/', 'name': 'T.J. Gnanavel'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm13222819/', 'name': 'Rajendra Sapre'}]",164,2903.0,,"When a tribal man is arrested for a case of alleged theft, his wife turns to a human-rights lawyer to help bring justice.","['Crime', 'Drama', 'Mystery']",,,,
225,Movie,https://www.imdb.com/title/tt0019254/,La passion de Jeanne d&apos;Arc,https://m.media-amazon.com/images/M/MV5BNjBjNDJiYTUtOWY0OS00OGVmLTg2YzctMTE0NzVhODM1ZWJmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg,"In 1431, Jeanne d&apos;Arc is placed on trial on charges of heresy. The ecclesiastical jurists attempt to force Jeanne to recant her claims of holy visions.",8.1,61757,Passed,"['Biography', 'Drama', 'History']","trial,close up scene,martyrdom,character name in title,15th century",1928-10-25,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0266029/', 'name': 'Maria Falconetti'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0798564/', 'name': 'Eugene Silvain'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0075551/', 'name': 'André Berley'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0003433/', 'name': 'Carl Theodor Dreyer'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0065371/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0217865/', 'name': 'Joseph Delteil'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0003433/', 'name': 'Carl Theodor Dreyer'}]",110,,98.0,"In 1431, Jeanne d'Arc is placed on trial on charges of heresy. The ecclesiastical jurists attempt to force Jeanne to recant her claims of holy visions.","['Legal Drama', 'Period Drama', 'Psychological Drama', 'Tragedy', 'Biography', 'Drama', 'History']",,,21877.0,USD
226,Movie,https://www.imdb.com/title/tt0036868/,The Best Years of Our Lives,https://m.media-amazon.com/images/M/MV5BY2RmNTRjYzctODI4Ni00MzQyLWEyNTAtNjU0N2JkMTNhNjJkXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg,"Three World War II veterans, two of them traumatized or disabled, return home to the American midwest to discover that they and their families have been irreparably changed.",8.1,71582,Approved,"['Drama', 'Romance', 'War']","world war two veteran,banker,speech,bombardier,b 17 bomber",1947-05-29,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001485/', 'name': 'Myrna Loy'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000763/', 'name': 'Dana Andrews'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0545298/', 'name': 'Fredric March'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0943758/', 'name': 'William Wyler'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0016710/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0792845/', 'name': 'Robert E. Sherwood'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0437969/', 'name': 'MacKinlay Kantor'}]",170,,93.0,"Three World War II veterans, two of them traumatized or disabled, return home to the American midwest to discover that they and their families have been irreparably changed.","['Epic', 'Feel-Good Romance', 'Drama', 'Romance', 'War']",2100000.0,USD,23650000.0,USD
227,Movie,https://www.imdb.com/title/tt0070047/,The Exorcist,https://m.media-amazon.com/images/M/MV5BYWFlZGY2NDktY2ZjOS00ZWNkLTg0ZDAtZDY4MTM1ODU4ZjljXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg,"When a mysterious entity possesses a young girl, her mother seeks the help of two Catholic priests to save her life.",8.1,461739,D,['Horror'],"exorcism,demonic possession,exorcist,mother daughter relationship,holy water",1973-12-26,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000995/', 'name': 'Ellen Burstyn'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001884/', 'name': 'Max von Sydow'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000304/', 'name': 'Linda Blair'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001243/', 'name': 'William Friedkin'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0002663/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0069305/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0087861/', 'name': 'William Peter Blatty'}]",122,616.0,83.0,"When a mysterious entity possesses a young girl, her mother seeks the help of two Catholic priests to save her life.","['Supernatural Horror', 'Horror']",11000000.0,USD,233005644.0,USD
228,Movie,https://www.imdb.com/title/tt1979320/,Rush,https://m.media-amazon.com/images/M/MV5BOWEwODJmZDItYTNmZC00OGM4LThlNDktOTQzZjIzMGQxODA4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg,"James Hunt and Niki Lauda, two extremely skilled Formula One racers, have an intense rivalry with each other. However, it is their enmity that pushes them to their limits.",8.1,520095,R,"['Action', 'Biography', 'Drama']","formula 1,rivalry,1970s,racecar driver,nurburgring germany",2013-09-27,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0117709/', 'name': 'Daniel Brühl'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm1165110/', 'name': 'Chris Hemsworth'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm1312575/', 'name': 'Olivia Wilde'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000165/', 'name': 'Ron Howard'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0234935/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0285648/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0003687/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0604948/', 'name': 'Peter Morgan'}]",123,1567.0,74.0,"James Hunt and Niki Lauda, two extremely skilled Formula One racers, have an intense rivalry with each other. However, it is their enmity that pushes them to their limits.","['Docudrama', 'Motorsport', 'Action', 'Biography', 'Drama', 'Sport']",38000000.0,USD,26947624.0,USD
229,Movie,https://www.imdb.com/title/tt0032138/,The Wizard of Oz,https://m.media-amazon.com/images/M/MV5BY2NjNDU1ZjctN2VhZi00Nzc5LTljNmItMTZiOTg1ODkwYjgwXkEyXkFqcGdeQXVyNTkxMzEwMzU@._V1_.jpg,"Young Dorothy Gale and her dog Toto are swept away by a tornado from their Kansas farm to the magical Land of Oz and embark on a quest with three new friends to see the Wizard, who can return her to her home and fulfill the others...",8.1,433532,G,"['Adventure', 'Family', 'Fantasy']","witch,tornado,wizard,kansas,tin man",1939-08-25,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000023/', 'name': 'Judy Garland'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0604656/', 'name': 'Frank Morgan'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001961/', 'name': 'Ray Bolger'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0281808/', 'name': 'Victor Fleming'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0896542/', 'name': 'King Vidor'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0007143/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0486538/', 'name': 'Noel Langley'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0753249/', 'name': 'Florence Ryerson'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0941138/', 'name': 'Edgar Allan Woolf'}]",102,547.0,92.0,"Young Dorothy Gale and her dog Toto are swept away by a tornado from their Kansas farm to the magical Land of Oz and embark on a quest with three new friends to see the Wizard, who can return her to her home and fulfill the others' wishes.","['Classic Musical', 'Fairy Tale', 'Fantasy Epic', 'Quest', 'Adventure', 'Family', 'Fantasy', 'Musical']",2777000.0,USD,24668669.0,USD
230,Movie,https://www.imdb.com/title/tt0074958/,Network,https://m.media-amazon.com/images/M/MV5BNzY0NjU5ODUtOTAzMC00NTU5LWJkZjctYWMyOWY2MTZmOWM1XkEyXkFqcGdeQXVyMTI3ODAyMzE2._V1_.jpg,"A television network cynically exploits a deranged former anchor&apos;s ravings and revelations about the news media for its own profit, but finds that his message may be difficult to control.",8.1,173077,R,['Drama'],"media,television,television network,tv news,media manipulation",1976-11-27,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001159/', 'name': 'Faye Dunaway'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000034/', 'name': 'William Holden'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0002075/', 'name': 'Peter Finch'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001486/', 'name': 'Sidney Lumet'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0007143/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0154665/', 'name': 'Paddy Chayefsky'}]",121,2737.0,83.0,"A television network cynically exploits a deranged former anchor's ravings and revelations about the news media for its own profit, but finds that his message may be difficult to control.","['Workplace Drama', 'Drama']",3800000.0,USD,23689877.0,USD
231,Movie,https://www.imdb.com/title/tt0317705/,The Incredibles,https://m.media-amazon.com/images/M/MV5BMTY5OTU0OTc2NV5BMl5BanBnXkFtZTcwMzU4MDcyMQ@@._V1_.jpg,"While trying to lead a quiet suburban life, a family of undercover superheroes are forced into action to save the world.",8.0,823339,PG,"['Animation', 'Action', 'Adventure']","superhero family,superhero,non comic book superhero,strong female character,good versus evil",2004-12-17,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0005266/', 'name': 'Craig T. Nelson'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000168/', 'name': 'Samuel L. Jackson'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000456/', 'name': 'Holly Hunter'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0083348/', 'name': 'Brad Bird'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0017902/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0008970/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0083348/', 'name': 'Brad Bird'}]",115,564.0,90.0,"While trying to lead a quiet suburban life, a family of undercover superheroes are forced into action to save the world.","['Computer Animation', 'Superhero', 'Urban Adventure', 'Action', 'Adventure', 'Animation', 'Family']",92000000.0,USD,261441092.0,USD
232,Movie,https://www.imdb.com/title/tt0092005/,Stand by Me,https://m.media-amazon.com/images/M/MV5BODJmY2Y2OGQtMDg2My00N2Q3LWJmZTUtYTc2ODBjZDVlNDlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,A writer recounts a childhood journey with his friends to find the body of a missing boy.,8.1,448468,R,"['Adventure', 'Comedy', 'Drama']","camping,coming of age,1950s,on the road,friendship",1986-08-22,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000696/', 'name': 'Wil Wheaton'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000203/', 'name': 'River Phoenix'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000397/', 'name': 'Corey Feldman'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001661/', 'name': 'Rob Reiner'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0050868/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0015549/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0043140/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000175/', 'name': 'Stephen King'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0317279/', 'name': 'Raynold Gideon'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0262595/', 'name': 'Bruce A. Evans'}]",89,253.0,75.0,A writer recounts a childhood journey with his friends to find the body of a missing boy.,"['Coming-of-Age', 'Adventure', 'Comedy', 'Drama']",8000000.0,USD,52287414.0,USD
